DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1513,Prednisolone,DDInter980,Isavuconazonium,Moderate
DDInter1515,Prednisone,DDInter980,Isavuconazonium,Moderate
DDInter980,Isavuconazonium,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter980,Isavuconazonium,Moderate
DDInter747,Fludrocortisone,DDInter987,Isoprenaline,Minor
DDInter1191,Methylprednisolone,DDInter987,Isoprenaline,Minor
DDInter987,Isoprenaline,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter987,Isoprenaline,Moderate
DDInter987,Isoprenaline,DDInter1398,Pasireotide,Major
DDInter1513,Prednisolone,DDInter987,Isoprenaline,Minor
DDInter1515,Prednisone,DDInter987,Isoprenaline,Minor
DDInter747,Fludrocortisone,DDInter882,Hydralazine,Moderate
DDInter1191,Methylprednisolone,DDInter882,Hydralazine,Moderate
DDInter1513,Prednisolone,DDInter882,Hydralazine,Moderate
DDInter1515,Prednisone,DDInter882,Hydralazine,Moderate
DDInter1191,Methylprednisolone,DDInter961,Iopamidol,Major
DDInter1513,Prednisolone,DDInter961,Iopamidol,Major
DDInter1021,Lanreotide,DDInter994,Istradefylline,Moderate
DDInter1323,Octreotide,DDInter994,Istradefylline,Moderate
DDInter1398,Pasireotide,DDInter994,Istradefylline,Moderate
DDInter1700,Somatrem,DDInter994,Istradefylline,Moderate
DDInter1699,Somatotropin,DDInter994,Istradefylline,Moderate
DDInter995,Itraconazole,DDInter514,Dexamethasone (nasal),Moderate
DDInter747,Fludrocortisone,DDInter995,Itraconazole,Moderate
DDInter1191,Methylprednisolone,DDInter995,Itraconazole,Major
DDInter995,Itraconazole,DDInter1351,Osilodrostat,Major
DDInter1394,Paricalcitol,DDInter995,Itraconazole,Moderate
DDInter1513,Prednisolone,DDInter995,Itraconazole,Moderate
DDInter1515,Prednisone,DDInter995,Itraconazole,Moderate
DDInter995,Itraconazole,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter995,Itraconazole,Moderate
DDInter1856,Triamcinolone (nasal),DDInter995,Itraconazole,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter995,Itraconazole,Moderate
DDInter996,Ivabradine,DDInter1351,Osilodrostat,Major
DDInter1375,Oxytocin,DDInter996,Ivabradine,Major
DDInter1398,Pasireotide,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter996,Ivabradine,Moderate
DDInter998,Ivermectin,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter998,Ivermectin,Moderate
DDInter1351,Osilodrostat,DDInter1000,Ivosidenib,Major
DDInter1375,Oxytocin,DDInter1000,Ivosidenib,Major
DDInter1398,Pasireotide,DDInter1000,Ivosidenib,Major
DDInter1001,Ixabepilone,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1001,Ixabepilone,Moderate
DDInter1700,Somatrem,DDInter1002,Ixazomib,Moderate
DDInter1699,Somatotropin,DDInter1002,Ixazomib,Moderate
DDInter747,Fludrocortisone,DDInter954,Iodide I-131,Moderate
DDInter1170,Methimazole,DDInter954,Iodide I-131,Moderate
DDInter1191,Methylprednisolone,DDInter954,Iodide I-131,Moderate
DDInter1394,Paricalcitol,DDInter954,Iodide I-131,Moderate
DDInter1513,Prednisolone,DDInter954,Iodide I-131,Moderate
DDInter1515,Prednisone,DDInter954,Iodide I-131,Moderate
DDInter1541,Propylthiouracil,DDInter954,Iodide I-131,Moderate
DDInter1951,Warfarin,DDInter747,Fludrocortisone,Moderate
DDInter827,Glucagon,DDInter1951,Warfarin,Minor
DDInter1951,Warfarin,DDInter1170,Methimazole,Moderate
DDInter1951,Warfarin,DDInter1191,Methylprednisolone,Moderate
DDInter1951,Warfarin,DDInter1351,Osilodrostat,Moderate
DDInter1951,Warfarin,DDInter1513,Prednisolone,Moderate
DDInter1515,Prednisone,DDInter1951,Warfarin,Moderate
DDInter1541,Propylthiouracil,DDInter1951,Warfarin,Moderate
DDInter1951,Warfarin,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1951,Warfarin,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1951,Warfarin,Moderate
DDInter1007,Ketamine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1007,Ketamine,Moderate
DDInter1008,Ketoconazole,DDInter514,Dexamethasone (nasal),Moderate
DDInter747,Fludrocortisone,DDInter1008,Ketoconazole,Moderate
DDInter1191,Methylprednisolone,DDInter1008,Ketoconazole,Major
DDInter1008,Ketoconazole,DDInter1351,Osilodrostat,Major
DDInter1375,Oxytocin,DDInter1008,Ketoconazole,Moderate
DDInter1394,Paricalcitol,DDInter1008,Ketoconazole,Moderate
DDInter1008,Ketoconazole,DDInter1398,Pasireotide,Major
DDInter1513,Prednisolone,DDInter1008,Ketoconazole,Moderate
DDInter1515,Prednisone,DDInter1008,Ketoconazole,Moderate
DDInter1233,Mitotane,DDInter1351,Osilodrostat,Major
DDInter747,Fludrocortisone,DDInter1235,Mivacurium,Moderate
DDInter1191,Methylprednisolone,DDInter1235,Mivacurium,Moderate
DDInter1375,Oxytocin,DDInter1235,Mivacurium,Moderate
DDInter1513,Prednisolone,DDInter1235,Mivacurium,Moderate
DDInter1515,Prednisone,DDInter1235,Mivacurium,Moderate
DDInter747,Fludrocortisone,DDInter1236,Modafinil,Minor
DDInter1236,Modafinil,DDInter1191,Methylprednisolone,Minor
DDInter1236,Modafinil,DDInter1351,Osilodrostat,Moderate
DDInter1236,Modafinil,DDInter1513,Prednisolone,Minor
DDInter1515,Prednisone,DDInter1236,Modafinil,Minor
DDInter1236,Modafinil,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1236,Modafinil,Moderate
DDInter747,Fludrocortisone,DDInter1237,Moexipril,Moderate
DDInter1237,Moexipril,DDInter1191,Methylprednisolone,Moderate
DDInter1237,Moexipril,DDInter1513,Prednisolone,Moderate
DDInter1515,Prednisone,DDInter1237,Moexipril,Moderate
DDInter747,Fludrocortisone,DDInter1240,Monomethyl fumarate,Moderate
DDInter1191,Methylprednisolone,DDInter1240,Monomethyl fumarate,Moderate
DDInter1513,Prednisolone,DDInter1240,Monomethyl fumarate,Moderate
DDInter1515,Prednisone,DDInter1240,Monomethyl fumarate,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1240,Monomethyl fumarate,Moderate
DDInter1242,Montelukast,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1242,Montelukast,Moderate
DDInter1247,Moxifloxacin,DDInter747,Fludrocortisone,Major
DDInter1247,Moxifloxacin,DDInter1191,Methylprednisolone,Major
DDInter1247,Moxifloxacin,DDInter1351,Osilodrostat,Major
DDInter1375,Oxytocin,DDInter1247,Moxifloxacin,Major
DDInter1247,Moxifloxacin,DDInter1398,Pasireotide,Major
DDInter1247,Moxifloxacin,DDInter1513,Prednisolone,Major
DDInter1247,Moxifloxacin,DDInter1515,Prednisone,Major
DDInter1254,Nabumetone,DDInter747,Fludrocortisone,Moderate
DDInter1254,Nabumetone,DDInter1191,Methylprednisolone,Moderate
DDInter1254,Nabumetone,DDInter1501,Potassium perchlorate,Moderate
DDInter1254,Nabumetone,DDInter1513,Prednisolone,Moderate
DDInter1254,Nabumetone,DDInter1515,Prednisone,Moderate
DDInter1254,Nabumetone,DDInter1857,Triamcinolone (ophthalmic),Moderate
DDInter827,Glucagon,DDInter1255,Nadolol,Minor
DDInter1255,Nadolol,DDInter1021,Lanreotide,Moderate
DDInter1255,Nadolol,DDInter1398,Pasireotide,Moderate
DDInter1700,Somatrem,DDInter1258,Naldemedine,Moderate
DDInter1699,Somatotropin,DDInter1258,Naldemedine,Moderate
DDInter1261,Naloxegol,DDInter1351,Osilodrostat,Minor
DDInter1261,Naloxegol,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1261,Naloxegol,Moderate
DDInter1263,Naltrexone,DDInter1170,Methimazole,Moderate
DDInter1263,Naltrexone,DDInter1398,Pasireotide,Moderate
DDInter747,Fludrocortisone,DDInter1009,Ketoprofen,Moderate
DDInter1191,Methylprednisolone,DDInter1009,Ketoprofen,Moderate
DDInter1009,Ketoprofen,DDInter1501,Potassium perchlorate,Moderate
DDInter1513,Prednisolone,DDInter1009,Ketoprofen,Moderate
DDInter1515,Prednisone,DDInter1009,Ketoprofen,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1009,Ketoprofen,Moderate
DDInter1699,Somatotropin,DDInter1061,Levonorgestrel,Moderate
DDInter1013,Labetalol,DDInter747,Fludrocortisone,Moderate
DDInter827,Glucagon,DDInter1013,Labetalol,Minor
DDInter1013,Labetalol,DDInter1021,Lanreotide,Moderate
DDInter1013,Labetalol,DDInter1170,Methimazole,Moderate
DDInter1013,Labetalol,DDInter1191,Methylprednisolone,Moderate
DDInter1323,Octreotide,DDInter1013,Labetalol,Moderate
DDInter1013,Labetalol,DDInter1398,Pasireotide,Moderate
DDInter1013,Labetalol,DDInter1513,Prednisolone,Moderate
DDInter1013,Labetalol,DDInter1515,Prednisone,Moderate
DDInter1541,Propylthiouracil,DDInter1013,Labetalol,Moderate
DDInter1014,Lacosamide,DDInter1398,Pasireotide,Moderate
DDInter16,Acetohexamide,DDInter1021,Lanreotide,Moderate
DDInter192,Bepridil,DDInter1021,Lanreotide,Moderate
DDInter303,Carteolol,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter443,Copper oxodotreotide Cu-64,Major
DDInter553,Digitoxin,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter648,Entrectinib,Moderate
DDInter664,Ergometrine,DDInter1021,Lanreotide,Moderate
DDInter665,Ergotamine,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter669,Ertugliflozin,Moderate
DDInter675,Esmolol,DDInter1021,Lanreotide,Moderate
DDInter703,Etravirine,DDInter1021,Lanreotide,Moderate
DDInter704,Everolimus,DDInter1021,Lanreotide,Moderate
DDInter706,Exenatide,DDInter1021,Lanreotide,Moderate
DDInter716,Felodipine,DDInter1021,Lanreotide,Moderate
DDInter740,Flecainide,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter589,Dotatate,Moderate
DDInter1021,Lanreotide,DDInter817,Gilteritinib,Moderate
DDInter1021,Lanreotide,DDInter822,Glasdegib,Moderate
DDInter826,Glipizide,DDInter1021,Lanreotide,Moderate
DDInter831,Glyburide,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter899,Ibrutinib,Moderate
DDInter1021,Lanreotide,DDInter920,Indium In-111 pentetreotide,Moderate
DDInter934,Insulin human,DDInter1021,Lanreotide,Moderate
DDInter928,Insulin aspart (aspart protamine),DDInter1021,Lanreotide,Moderate
DDInter940,Insulin lispro,DDInter1021,Lanreotide,Moderate
DDInter941,Insulin lispro (protamine),DDInter1021,Lanreotide,Moderate
DDInter939,Insulin human (zinc),DDInter1021,Lanreotide,Moderate
DDInter938,Insulin human (zinc extended),DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1026,Larotrectinib,Moderate
DDInter1021,Lanreotide,DDInter1032,Lefamulin,Moderate
DDInter1021,Lanreotide,DDInter1045,Levamlodipine,Moderate
DDInter1021,Lanreotide,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1021,Lanreotide,Moderate
DDInter1077,Liraglutide,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1082,Lixisenatide,Moderate
DDInter1087,Lonafarnib,DDInter1021,Lanreotide,Major
DDInter1021,Lanreotide,DDInter1094,Lorlatinib,Moderate
DDInter1021,Lanreotide,DDInter1104,Lurasidone,Moderate
DDInter1021,Lanreotide,DDInter1105,Lurbinectedin,Moderate
DDInter1021,Lanreotide,DDInter1108,Lutetium Lu 177 dotatate,Moderate
DDInter1021,Lanreotide,DDInter1110,Macimorelin,Moderate
DDInter1187,Methylergometrine,DDInter1021,Lanreotide,Moderate
DDInter1194,Methysergide,DDInter1021,Lanreotide,Moderate
DDInter1196,Metipranolol (ophthalmic),DDInter1021,Lanreotide,Moderate
DDInter1200,Metoprolol,DDInter1021,Lanreotide,Moderate
DDInter1206,Mexiletine,DDInter1021,Lanreotide,Moderate
DDInter1215,Mifepristone,DDInter1021,Lanreotide,Moderate
DDInter1217,Miglitol,DDInter1021,Lanreotide,Moderate
DDInter1243,Moricizine,DDInter1021,Lanreotide,Moderate
DDInter1269,Nateglinide,DDInter1021,Lanreotide,Moderate
DDInter1271,Nebivolol,DDInter1021,Lanreotide,Moderate
DDInter1287,Nicardipine,DDInter1021,Lanreotide,Moderate
DDInter1295,Nimodipine,DDInter1021,Lanreotide,Moderate
DDInter1298,Nisoldipine,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1379,Palbociclib,Moderate
DDInter1417,Penbutolol,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1435,Pexidartinib,Major
DDInter1471,Pindolol,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1504,Pralsetinib,Moderate
DDInter1506,Pramlintide,DDInter1021,Lanreotide,Moderate
DDInter1524,Procainamide,DDInter1021,Lanreotide,Moderate
DDInter1534,Propafenone,DDInter1021,Lanreotide,Moderate
DDInter1539,Propranolol,DDInter1021,Lanreotide,Moderate
DDInter1556,Quinidine,DDInter1021,Lanreotide,Moderate
DDInter1581,Repaglinide,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1588,Ribociclib,Moderate
DDInter1021,Lanreotide,DDInter1601,Ripretinib,Moderate
DDInter1621,Rosiglitazone,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1628,Ruxolitinib,Minor
DDInter1646,Saxagliptin,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1658,Selpercatinib,Moderate
DDInter1679,Sitagliptin,DDInter1021,Lanreotide,Moderate
DDInter1704,Sotalol,DDInter1021,Lanreotide,Moderate
DDInter1809,Timolol,DDInter1021,Lanreotide,Moderate
DDInter1823,Tocainide,DDInter1021,Lanreotide,Moderate
DDInter1826,Tolazamide,DDInter1021,Lanreotide,Moderate
DDInter1828,Tolbutamide,DDInter1021,Lanreotide,Moderate
DDInter1881,Troglitazone,DDInter1021,Lanreotide,Moderate
DDInter1021,Lanreotide,DDInter1901,Upadacitinib,Moderate
DDInter1022,Lansoprazole,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1022,Lansoprazole,Moderate
DDInter747,Fludrocortisone,DDInter1024,Lapatinib,Moderate
DDInter1191,Methylprednisolone,DDInter1024,Lapatinib,Moderate
DDInter1024,Lapatinib,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter1024,Lapatinib,Moderate
DDInter1024,Lapatinib,DDInter1398,Pasireotide,Major
DDInter1513,Prednisolone,DDInter1024,Lapatinib,Moderate
DDInter1515,Prednisone,DDInter1024,Lapatinib,Moderate
DDInter1024,Lapatinib,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1024,Lapatinib,Moderate
DDInter747,Fludrocortisone,DDInter1026,Larotrectinib,Moderate
DDInter1191,Methylprednisolone,DDInter1026,Larotrectinib,Moderate
DDInter1323,Octreotide,DDInter1026,Larotrectinib,Moderate
DDInter1351,Osilodrostat,DDInter1026,Larotrectinib,Moderate
DDInter1394,Paricalcitol,DDInter1026,Larotrectinib,Moderate
DDInter1398,Pasireotide,DDInter1026,Larotrectinib,Moderate
DDInter1513,Prednisolone,DDInter1026,Larotrectinib,Moderate
DDInter1515,Prednisone,DDInter1026,Larotrectinib,Moderate
DDInter1700,Somatrem,DDInter1026,Larotrectinib,Moderate
DDInter1699,Somatotropin,DDInter1026,Larotrectinib,Moderate
DDInter747,Fludrocortisone,DDInter1032,Lefamulin,Moderate
DDInter1191,Methylprednisolone,DDInter1032,Lefamulin,Moderate
DDInter1323,Octreotide,DDInter1032,Lefamulin,Moderate
DDInter1351,Osilodrostat,DDInter1032,Lefamulin,Major
DDInter1375,Oxytocin,DDInter1032,Lefamulin,Major
DDInter1394,Paricalcitol,DDInter1032,Lefamulin,Moderate
DDInter1398,Pasireotide,DDInter1032,Lefamulin,Major
DDInter1513,Prednisolone,DDInter1032,Lefamulin,Moderate
DDInter1515,Prednisone,DDInter1032,Lefamulin,Moderate
DDInter1700,Somatrem,DDInter1032,Lefamulin,Moderate
DDInter1699,Somatotropin,DDInter1032,Lefamulin,Moderate
DDInter747,Fludrocortisone,DDInter1033,Leflunomide,Major
DDInter1170,Methimazole,DDInter1033,Leflunomide,Major
DDInter1191,Methylprednisolone,DDInter1033,Leflunomide,Major
DDInter1033,Leflunomide,DDInter1398,Pasireotide,Major
DDInter1513,Prednisolone,DDInter1033,Leflunomide,Major
DDInter1515,Prednisone,DDInter1033,Leflunomide,Major
DDInter1541,Propylthiouracil,DDInter1033,Leflunomide,Major
DDInter1857,Triamcinolone (ophthalmic),DDInter1033,Leflunomide,Major
DDInter1351,Osilodrostat,DDInter1034,Lemborexant,Major
DDInter1700,Somatrem,DDInter1034,Lemborexant,Moderate
DDInter1699,Somatotropin,DDInter1034,Lemborexant,Moderate
DDInter1036,Lenvatinib,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter1036,Lenvatinib,Moderate
DDInter1398,Pasireotide,DDInter1036,Lenvatinib,Major
DDInter1191,Methylprednisolone,DDInter1039,Letermovir,Moderate
DDInter1351,Osilodrostat,DDInter1039,Letermovir,Moderate
DDInter1513,Prednisolone,DDInter1039,Letermovir,Moderate
DDInter1515,Prednisone,DDInter1039,Letermovir,Moderate
DDInter1040,Letrozole,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1040,Letrozole,Moderate
DDInter747,Fludrocortisone,DDInter1063,Levosalbutamol,Minor
DDInter1191,Methylprednisolone,DDInter1063,Levosalbutamol,Minor
DDInter1351,Osilodrostat,DDInter1063,Levosalbutamol,Moderate
DDInter1375,Oxytocin,DDInter1063,Levosalbutamol,Moderate
DDInter1398,Pasireotide,DDInter1063,Levosalbutamol,Moderate
DDInter1513,Prednisolone,DDInter1063,Levosalbutamol,Minor
DDInter1515,Prednisone,DDInter1063,Levosalbutamol,Minor
DDInter747,Fludrocortisone,DDInter1045,Levamlodipine,Moderate
DDInter1191,Methylprednisolone,DDInter1045,Levamlodipine,Moderate
DDInter1323,Octreotide,DDInter1045,Levamlodipine,Moderate
DDInter1045,Levamlodipine,DDInter1351,Osilodrostat,Moderate
DDInter1398,Pasireotide,DDInter1045,Levamlodipine,Moderate
DDInter1513,Prednisolone,DDInter1045,Levamlodipine,Moderate
DDInter1515,Prednisone,DDInter1045,Levamlodipine,Moderate
DDInter827,Glucagon,DDInter1050,Levobunolol (ophthalmic),Minor
DDInter1323,Octreotide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1398,Pasireotide,Moderate
DDInter747,Fludrocortisone,DDInter1055,Levofloxacin,Major
DDInter1191,Methylprednisolone,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1398,Pasireotide,Major
DDInter1513,Prednisolone,DDInter1055,Levofloxacin,Major
DDInter1515,Prednisone,DDInter1055,Levofloxacin,Major
DDInter1191,Methylprednisolone,DDInter1070,Linagliptin,Moderate
DDInter1323,Octreotide,DDInter1070,Linagliptin,Moderate
DDInter516,Dexamethasone (topical),DDInter1077,Liraglutide,Minor
DDInter747,Fludrocortisone,DDInter1077,Liraglutide,Moderate
DDInter1192,Methylprednisolone (topical),DDInter1077,Liraglutide,Minor
DDInter1323,Octreotide,DDInter1077,Liraglutide,Moderate
DDInter1077,Liraglutide,DDInter1398,Pasireotide,Moderate
DDInter1515,Prednisone,DDInter1077,Liraglutide,Moderate
DDInter1661,Sermorelin,DDInter1077,Liraglutide,Moderate
DDInter1077,Liraglutide,DDInter1700,Somatrem,Moderate
DDInter1078,Lisdexamfetamine,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter1078,Lisdexamfetamine,Moderate
DDInter1078,Lisdexamfetamine,DDInter1398,Pasireotide,Major
DDInter747,Fludrocortisone,DDInter1079,Lisinopril,Moderate
DDInter1079,Lisinopril,DDInter1191,Methylprednisolone,Moderate
DDInter1079,Lisinopril,DDInter1513,Prednisolone,Moderate
DDInter1515,Prednisone,DDInter1079,Lisinopril,Moderate
DDInter1351,Osilodrostat,DDInter1081,Lithium carbonate,Moderate
DDInter1375,Oxytocin,DDInter1081,Lithium carbonate,Moderate
DDInter1398,Pasireotide,DDInter1081,Lithium carbonate,Major
DDInter516,Dexamethasone (topical),DDInter1082,Lixisenatide,Minor
DDInter1191,Methylprednisolone,DDInter1082,Lixisenatide,Moderate
DDInter1192,Methylprednisolone (topical),DDInter1082,Lixisenatide,Minor
DDInter1323,Octreotide,DDInter1082,Lixisenatide,Moderate
DDInter1398,Pasireotide,DDInter1082,Lixisenatide,Moderate
DDInter1513,Prednisolone,DDInter1082,Lixisenatide,Moderate
DDInter1515,Prednisone,DDInter1082,Lixisenatide,Moderate
DDInter1699,Somatotropin,DDInter1082,Lixisenatide,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1082,Lixisenatide,Moderate
DDInter1083,Lofexidine,DDInter1351,Osilodrostat,Moderate
DDInter1375,Oxytocin,DDInter1083,Lofexidine,Moderate
DDInter1083,Lofexidine,DDInter1398,Pasireotide,Major
DDInter747,Fludrocortisone,DDInter1094,Lorlatinib,Moderate
DDInter1191,Methylprednisolone,DDInter1094,Lorlatinib,Moderate
DDInter1323,Octreotide,DDInter1094,Lorlatinib,Moderate
DDInter1351,Osilodrostat,DDInter1094,Lorlatinib,Moderate
DDInter1394,Paricalcitol,DDInter1094,Lorlatinib,Moderate
